a,b,c,d,e,f,g,h,i,j,k,l,m
1.87032248,-1.854850788,-1.266438452,-2.139593286,0.245534319,0.722505405,1.382185182,-0.895946207,-1.083100437,-0.361455636,-1.197021578,1.634542609,1.980631015
2.621207993,-0.810374436,-0.890789863,-0.447417674,0.495370181,1.678246278,-1.076759683,-0.887462769,0.015016824,-0.978029227,-0.002730733,0.992549685,1.261656874
-1.903748103,-0.313988476,0.470199444,0.977899647,-2.412842822,-0.5412754,-1.493644029,0.288792956,0.424122483,-0.828630479,-0.183222387,-1.231100045,0.315287699
-4.560467461,1.98597075,-2.61764826,-0.261153357,1.204146687,1.29078819,1.869512948,-0.186678454,-2.666733653,-1.129051053,1.861886717,-0.353727869,-1.218154608
-3.101121459,-0.470803977,-1.098518002,1.366735666,-1.418263983,0.017324689,-2.515264327,-0.613450793,0.661531771,-0.405388975,1.27360548,1.145237936,0.582305727
0.982861724,-2.349791624,0.117548791,4.573711777,-2.996191081,-1.076821192,2.779739428,1.105756856,0.438601149,-2.545456747,-2.131716281,-0.996022473,-2.011295713
-3.212485494,2.142348649,-1.143810699,-2.054377007,-0.127104503,0.275535115,4.070203824,-1.585756211,-1.646892375,3.018676691,2.407926711,-1.407471282,-1.202623143
-2.315934482,-0.676181544,2.674633365,0.056892684,-2.291179268,-0.78687983,-1.370910081,0.323696229,1.8792703,-1.336359652,0.848882388,-1.454419156,0.916213378
-1.950452382,0.436425654,-0.741013966,-1.083578857,-2.018630563,1.03854915,-0.500425648,0.087151347,1.371497032,-1.329800555,-0.595924428,-1.162971163,-1.939069991
-0.093223034,-1.736311144,0.476561769,1.884183378,2.68517845,1.4289831,-0.352160303,-1.309149565,-2.974732523,1.518928758,1.225429233,0.463593488,-0.538336716
-2.794571254,2.012511518,-0.118422481,-2.498315315,1.865472302,-3.288927397,1.130362905,3.151964938,1.925109692,-0.884690512,0.246854015,-0.5644704,0.441674484
-4.295821526,-0.014436101,-1.173510393,-0.415519927,0.683301524,-0.277044605,0.662955898,-0.090820473,1.387141653,-1.156807661,-0.651613411,0.115332488,2.013071538
0.166276901,-0.27768259,-2.942524885,0.059936897,-1.764654439,0.078482541,-1.209650634,3.030535635,2.155234918,1.6375384,0.678271865,1.059050122,-1.324554816
-4.382394268,-0.512967281,0.632020049,1.996078187,-0.850927758,-0.40627669,-3.43110772,0.038258791,0.741600117,-3.107108107,0.780634289,1.088939616,0.320633454
1.232508629,-1.725450876,1.292945233,2.260620924,-2.104335862,-0.26420511,4.986095321,0.166765506,0.148474498,0.648464492,-2.57881178,0.786970387,-1.864694023
2.725439768,-0.269432227,0.124948996,-3.2076998,-0.297074937,-1.219398828,1.777781361,-0.679023595,-1.384460675,-0.432390417,0.066631795,0.739982802,1.008770765
-3.590414822,-0.297873079,-0.404155059,0.334288528,-1.147271578,1.953693181,-1.269368451,0.126153397,0.812829328,-0.768054503,-0.397461218,0.801785505,-0.006501344
-0.765952764,0.064607266,-0.404938336,-0.821313229,-0.956632858,-0.668350002,-1.863300344,2.506428775,2.920661373,1.928043477,1.721128918,2.256616515,-1.768173019
-0.444360471,-1.109988624,-1.390561484,5.928798969,0.68549318,-2.514445461,1.360733224,-0.181636827,1.715553339,-0.419420022,-3.03085997,-1.088564511,-0.986428682
-2.651627152,-0.136402352,0.006122562,-0.688027443,-2.097031508,1.929651983,-1.042546738,0.574123232,0.063937669,-1.703718941,-0.811081191,0.172586091,-1.033546582
-6.814558255,0.047561863,2.277595642,-0.665675461,1.709996684,0.747685508,1.227301056,-0.14626193,0.822825798,-0.556597308,-0.78997855,0.645306798,0.720870661
-4.101731917,0.679587754,0.405710409,-1.554400779,-1.991129649,1.902857989,1.83621642,-1.171972293,-1.037217705,2.805509138,-0.931731589,1.036688201,-0.172857439
1.520374394,-2.3841044,1.194469425,-1.050301098,-0.661164935,0.660212813,0.150251479,-1.090564889,-0.314094202,-0.578152367,-0.276987055,0.360747776,2.510061002
-3.507730125,0.527904418,-0.916065472,-1.3382904,0.688886042,0.327161364,2.558238543,-0.615814946,2.03855064,-1.21465771,0.926582508,-2.101609598,-0.110166334
1.635573877,-0.791591735,-0.030211067,-2.000126037,3.799443032,-3.661355819,1.547131785,4.329457329,-0.577126073,2.401129027,1.497546557,1.692248984,0.103044983
-5.341224413,1.29082712,-0.076780138,0.725277735,1.933568982,-1.245938974,-0.384580179,1.169512183,-2.321526364,0.804498032,0.962145035,1.127766353,-0.037907753
0.085013581,-0.226671307,-1.034671359,-1.73127389,-3.020485788,0.002021565,1.095263225,0.320388979,-0.706197554,-0.469781113,0.354163517,-0.457609431,-0.579916068
-2.187571882,-1.678746318,1.68789526,1.220741913,2.676266061,3.012915355,-1.39255153,-1.325635697,-0.967542859,-1.757072778,1.542004467,3.466148292,-2.069602733
1.544765986,-0.719469661,-2.776832775,-0.664162485,2.73740299,0.477583076,0.811666819,-2.033966861,-0.103415257,0.858340958,-1.446152361,-0.019193969,2.43121059
1.62722802,-1.715072173,-0.840186778,3.004957821,-1.181048446,-0.413379347,4.04384122,-0.178704696,-0.839360357,-0.450862694,-1.766285322,2.485115534,-2.484233863
-0.610393537,-0.62415686,-3.103373743,0.859902504,-3.01535731,0.051107821,-2.208899393,-0.597076726,-0.163127514,2.458791071,0.411082408,0.681337574,0.924485869
-3.282208483,0.900436781,-2.752578001,0.024005048,1.470210206,0.627530861,1.179702411,-0.976300301,1.610748664,-0.177248598,1.291468653,-0.495428871,1.000137535
4.904576322,3.901442616,2.750189629,-1.550365815,0.16910648,-2.54780437,-0.163233871,-1.554654765,-0.005100799,-0.008122372,-0.838407953,1.822667106,-1.131911664
-1.52077171,-1.239569737,2.382431696,-0.068132689,2.524494079,1.320643376,0.611260605,-0.889122024,0.181861819,0.955058061,-2.528533826,-1.712925452,0.347386976
0.780910826,7.280142214,3.70979339,1.502691959,-1.885299528,-1.217354599,-2.454163124,-1.29675612,2.051852959,0.176351065,-1.667057041,3.308430719,-1.521114172
-1.868613975,-0.398427549,-0.334178741,-0.115104793,-2.52304307,1.680005996,-0.26610702,0.240912611,0.55617242,-0.749988082,0.123114191,-0.72350735,0.302973138
-1.080964765,0.24201896,-0.000724132,-0.909566715,-2.688198448,-0.399127787,-0.728747956,1.433418501,-0.309423979,-0.208802977,-1.109571937,-1.246738997,-0.688999164
-4.002877971,0.069489956,0.427311145,0.324812111,1.269597279,1.305713092,-0.239803626,-1.255873458,1.38147672,1.272071126,-0.744666118,-0.56201418,-1.254279463
-4.125583114,0.762311273,-1.550492995,1.639996779,1.508471496,1.642130718,-1.474988233,-0.874787436,1.654231029,0.242136949,-0.35850542,-0.692229385,-0.467264821
-2.828694846,-0.324565475,0.738729918,-0.371575453,-2.092209191,0.514029646,-1.299782898,0.661360322,-0.008232671,-0.932828818,-0.451450828,-0.761285915,-0.031800316
-0.330265459,1.825423825,-0.062831206,-1.921801297,-2.342000823,-3.14310237,0.701088949,1.287895649,-0.695551465,-1.385169954,0.822371582,-1.662201165,-1.21108065
-5.43833491,0.64825417,0.098237722,0.311877847,0.915327617,-1.215707047,1.823971881,1.61345744,0.132582041,1.904436388,2.11907756,2.361461037,3.190737442
-3.286839136,-0.280695071,-1.490627106,1.049615463,-0.281519781,0.493714989,-2.562278057,-0.376170809,1.601081148,-1.689820991,0.786671775,0.702965762,-0.626005904
-0.773662807,-2.309387583,3.957417098,0.545496899,0.75863281,0.238234459,-1.9383013,-0.891785915,0.10716174,-0.676010984,-0.564673311,2.187402934,-1.351028372
0.54738807,-2.602652311,1.921264909,1.176462536,0.878864662,-0.284027295,-2.116526193,0.814818037,2.339429339,1.33090285,0.69479536,2.128973063,-0.473325644
1.950879115,7.545545466,1.280282754,-1.146014752,-1.386616436,-1.902228365,-1.116234966,-0.04870873,1.501092136,-3.427626651,-2.078159133,1.822665424,-3.3974341
0.36422351,4.757336159,-0.358599188,1.157373266,-1.864114603,1.74141186,-0.998141329,-2.829804728,1.013952619,1.569437987,-1.028388368,1.794071015,-1.184627046
-4.398621508,0.663329592,-0.702544226,2.291187122,1.268541214,0.909849724,-1.516215322,-0.433499956,1.455629548,1.255995473,-0.425374514,-1.532952946,-0.363713792
-4.678228204,0.413185626,-1.152837671,-0.015007653,1.650118772,1.598685542,0.199541423,-0.640016659,0.400466753,0.461399449,-1.645348521,0.207501052,0.592952361
0.664185594,-0.309422873,-2.914330301,1.717596459,-1.251426895,-0.332105418,-2.762552857,2.647680244,1.698587956,0.704170001,2.495885829,2.498140824,-2.010603353
-4.130508521,0.184734452,-0.244268692,0.265022003,0.534576628,0.612372419,-0.157486093,-0.839241346,0.519906009,0.713295676,-1.671223498,-0.387844903,1.068853438
-4.597375363,-0.025608244,-2.064839532,0.403139274,1.641899808,0.212992809,-0.045128914,-1.048084371,1.14710875,0.139098498,0.028400561,1.54247363,2.481176987
-5.916380134,0.648504098,-0.590646474,0.115480967,2.465476912,3.524550395,1.101921153,-2.278971731,0.281076078,0.665064622,-0.15613963,1.014615775,-1.415582406
-1.712710329,3.519886368,1.21275869,3.572112483,3.431829779,3.891189787,0.039028538,3.307175596,-0.782889022,0.485765895,1.575457508,-1.88207413,0.821333285
-3.520306949,-0.650938585,2.293390278,0.458709158,-1.393127151,-1.055603261,-1.429709198,-0.646927687,0.102664165,-1.083198253,1.261076846,1.842364538,-0.150107265
-5.555364636,1.270221057,1.393821626,-1.677572537,0.288217149,-3.25888636,2.921149815,-0.009278682,-1.277900065,-1.096651398,2.642193682,0.538296619,1.629372002
-1.128929243,0.261131652,-1.148527983,-0.981721491,-2.384583234,1.058959747,-0.845414231,-0.862772869,0.020660637,1.709393365,-0.517603398,-0.477896155,-1.775275121
-2.228097635,0.32297772,0.425465135,0.459216641,2.289934851,0.214011515,0.204815674,-0.354285495,0.178804998,0.331413207,0.379844546,-1.543423902,-0.674555347
-2.422981797,0.551980176,-3.273026131,0.129466313,-0.126975197,2.768199779,-1.762196569,-0.069746418,1.043221044,-0.719585802,-0.367780768,1.067918502,-0.687143316
-4.242054188,0.660004119,0.325972466,1.141034435,0.486289058,-2.418924734,-0.566348125,-0.075091071,0.68273444,-1.42570847,-0.896798422,-1.426899499,0.967974064
0.895305696,-2.194256446,2.482846985,0.418721863,1.238015144,0.776646538,-1.707474229,1.353308888,2.466051185,0.875918868,1.051647541,1.40445359,-2.054497394
0.264812007,-0.27711936,-0.846414354,-1.132375983,3.940346467,2.275690142,1.370762734,-1.952211766,-2.150545969,0.61146862,1.317068604,1.131922097,-2.091478343
3.472340179,2.094568893,3.069545183,0.09438406,-0.760074484,2.214693849,0.683840824,1.904127962,-1.563117217,2.75807103,-0.878127731,-1.133294743,2.758415292
-1.289709572,1.598263844,-2.459866159,-1.524478767,0.452827557,-2.710719262,0.475753375,1.314689552,-0.718967762,-0.854054796,-1.759854317,-2.575866021,-0.313564712
5.463973407,11.99413807,6.417153766,1.530106929,0.946921985,2.219806044,-0.006235443,1.94489803,-1.478805755,0.124669057,-3.524240598,2.780682857,0.56830641
-4.542587986,-0.434892144,-1.92909786,1.380314504,1.715117024,-1.815564177,-1.469865897,-1.167104013,-0.298587016,1.352067188,-1.265660163,1.604363778,3.707189611
0.3436265,-1.872045905,3.214431734,-0.388037934,0.839640745,1.615851057,-0.703433652,-0.289882927,-0.0084102,-1.655825687,0.189631197,-0.238914213,-1.150416826
1.275393161,-1.684963272,2.777752352,-0.279282361,-0.153334268,1.154992085,-0.603878408,0.277896849,0.158820018,0.018281558,-0.863149797,-0.281881868,-0.539624689
-5.247063034,0.90146287,0.913242931,-0.903755019,1.53689782,-1.027728027,1.018764009,0.601393981,-0.818388853,-2.030672677,1.370337564,-0.226485688,-0.735780939
-1.608600905,1.145852336,0.666332863,-1.521090486,0.490317705,-1.445198024,1.221049984,-0.095704983,-2.4106491,0.818338711,0.711622014,-1.21442401,-1.971162467
-3.41444754,-0.014342667,0.427223373,-1.438356194,-2.269681501,3.085232285,0.894963878,-1.26438858,-0.136474472,2.035585843,-1.487836591,0.700444525,-0.383459956
4.724092639,-0.518673214,-2.745176427,-0.75594075,-0.429304846,0.099050516,-1.122330416,-0.124550486,-0.487298703,-0.609983538,-1.143613037,-1.336946526,0.414912346
-1.975338656,3.426311114,0.016584918,2.081177313,1.455175706,2.339621742,-0.222560758,3.503916393,0.350898903,-1.296385876,0.467671864,-3.101646569,2.447251053
-1.993039411,-0.740413997,5.123536702,-3.015135558,1.589389882,0.385588896,2.306949488,-2.304203555,0.521708564,-1.175366801,-1.083911,1.340857173,-0.043878091
-3.023629943,1.187038847,-0.197398492,-0.398002058,0.002529176,1.455417684,0.469024106,-1.843381584,-0.085379898,3.239302859,-2.417913955,-2.182979249,-1.608380766
-0.635354499,-1.053848369,-0.385365139,1.201570553,-0.035417935,0.285878338,-1.474446619,0.485111673,1.420863191,-1.137257167,-0.472742596,0.129975866,0.623906874
-5.951458507,0.837340115,-0.12193649,0.821733567,2.751511279,2.374928692,-0.247465724,-0.534672394,0.599716711,-1.977108222,1.982838135,1.387612174,-1.626891696
-2.410252573,0.309527787,0.130467216,-2.409286508,-1.915435008,0.565799957,0.271602109,0.140026369,0.209743504,1.603671061,-1.601788643,0.705328745,0.6140418
-1.084658324,-1.747556382,0.74557395,0.271076501,5.04208433,0.07758117,0.851270524,-1.469835845,-1.172374327,-0.241339377,2.300636022,2.286241528,0.077010943
-2.602886218,0.214110668,-2.420258026,1.555558305,1.169441749,0.999227416,-1.681908527,-0.629313498,-0.336760364,0.595630295,-1.072765143,-0.05759456,-0.80417384
-6.103562427,0.878082971,3.258628187,-0.038541682,0.595699846,-4.409250335,1.412340651,0.046640861,-2.199224439,-0.500499086,3.732044798,0.246007152,1.223578683
2.70286537,-0.557825663,-1.978061769,0.114181037,2.425350669,-1.77697776,-0.680067868,-0.137349419,-0.97475746,-0.036242873,-0.923138426,-2.005845033,0.611891058
-2.410743605,-1.009731781,1.148457889,-1.765955062,-3.66087203,0.663391591,-0.042384185,-1.158838364,-0.481142642,0.614262811,-0.729106347,1.579059188,1.599891943
2.08805186,11.25337433,9.726620805,9.060173351,2.050733235,1.77119389,2.205536784,-0.200446263,-1.460432422,0.371341149,2.127191971,-5.073384676,1.862919839
-4.100258292,-0.691517945,-1.349333083,1.337420833,1.44029734,0.686792038,-0.819537998,-0.508435508,0.351504782,2.00507059,-1.078402564,0.289142232,1.740154219
3.696100585,13.02963477,2.125872082,3.237024514,-1.455187873,1.437853001,-1.897470762,4.101724163,1.837722243,0.434761153,-1.079189319,3.312019384,0.969558644
-0.492171085,5.701471355,2.588260531,2.719946347,-1.794546921,2.472913073,-1.608180306,4.116269032,-0.410184487,-0.28230246,-1.791481915,0.216962034,1.451956073
-4.444310737,0.546108737,0.541425604,0.428262634,-0.93577599,0.487631888,-1.241902275,1.072758759,-0.45955504,0.072725246,-0.01014366,1.386624339,-0.926464991
0.798750839,-1.441716322,3.151696331,-1.116231886,-0.235925043,-1.954673355,-1.973440932,0.045738528,-0.618301367,-1.106714462,-0.967084181,0.503661851,0.821384294
-3.0397554,0.993491816,-0.052218882,0.294415658,0.019464265,-0.482323881,-0.008201722,0.408530217,-3.550255795,1.337142105,1.970453416,0.091849488,-1.582934894
0.516093974,-0.112215444,-2.124274738,-1.156675435,-3.681675163,0.436957466,0.729301688,-1.895122436,0.571733114,0.293538644,1.959558125,-1.700470251,-0.0713394
-2.90029258,0.297684073,0.86400184,-2.185578922,-3.016102417,-0.285142522,2.067322975,-0.618555003,0.400185783,0.858236435,0.568747944,0.843811444,1.555473206
-2.467732959,1.118138055,-1.767108337,-1.676413208,-0.841059857,-0.200871159,-0.880989898,0.708425936,1.078734562,-3.19529624,-0.080413081,0.221818624,-0.347727218
0.870276655,-0.563002108,1.288362405,-0.377122245,1.983895432,-0.789813071,0.202841035,-0.784678558,-2.755311733,1.493838013,0.367289631,-0.655458973,-0.975276812
1.134383933,-0.556810046,-3.781067287,-0.383725117,-2.226555563,1.019045119,-0.025982796,0.893671461,3.646795943,1.018663319,4.882400568,1.39227499,-1.332295741
-1.418115536,0.129364051,-2.294798344,-0.815290084,-1.989081562,1.886327337,-0.551117378,-0.59281012,0.311282007,-0.40800561,0.206410443,0.212185761,-1.374158391
-1.738152617,-0.097762842,-2.07610307,0.693675554,-1.324985437,1.000930285,-0.926473297,-1.13437051,1.591112192,-0.662198537,2.27600802,-0.037483156,-0.426011733
-3.105508499,0.772668814,0.080436027,0.986630516,0.79784013,0.226883268,-0.332686345,0.823790853,-2.199855049,0.091007995,2.531164003,0.327516311,-0.595911107
2.109304038,-1.184672498,1.96914032,-1.106064375,-0.531509888,-1.340373661,-0.961090911,0.538001825,-0.458111936,-0.479137989,-0.365037521,-0.961172067,0.254034552
0.539389458,-2.327751641,1.6856447,-1.466822599,0.565660421,1.655936591,-0.355332634,-0.024757451,-0.520022615,-1.334285573,-1.451624796,0.641437011,0.783957911
1.322815444,-1.19415578,2.840826559,-1.386690644,-0.546223339,-1.501061428,1.878960044,0.668196727,-1.056905241,-0.312885413,0.226486738,-1.013011458,0.017639474
-4.952512874,0.708768169,1.075472044,-0.496258743,0.604280582,0.748299081,0.922620253,-0.752836486,0.987579835,0.729414828,-1.755619791,-2.092098428,-0.723276907
0.336213925,-1.456517213,3.803699147,0.44081801,2.003494317,-0.674197721,-0.38297301,-0.199079788,-1.133100671,-1.335443565,2.983283759,-1.59099089,-2.294455977
0.721335979,-0.09885875,-2.416397535,-0.965462164,-2.313080336,0.652746054,0.243485533,0.480076504,0.719475016,-0.849348446,2.976262223,1.157531174,-1.405968327
2.476549411,-1.619987654,-0.143212769,0.236522709,-0.337741864,-0.138364946,-1.68222379,-1.757255962,-1.530303563,3.389208182,-1.741812095,1.680429148,0.826097953
-4.431947589,0.23630586,-0.030859801,-0.662589874,1.170841899,1.685585863,0.871170105,-1.434995756,0.979221557,0.443251016,-1.596921649,-1.243697238,-0.650180108
-4.986942309,0.12675222,0.950857654,1.754310188,1.334294911,-0.786588525,-1.786978927,-0.382327605,0.177114633,-0.179061753,-1.283813482,-0.737308615,-0.659595726
1.268670932,-2.516386311,0.38902796,3.037151153,-0.226143943,-1.014069208,-3.653505653,-0.534652545,-0.250958045,-1.167737689,0.285308991,-0.028927004,1.956859008
3.694707602,-1.185822924,-1.372103974,-0.473266974,-0.740091363,0.270192612,-0.496917233,-1.794810883,-0.660456267,1.498525854,1.259763703,0.386048194,-0.145523314
0.479119958,-1.846392919,0.118497029,3.928394959,-1.708272216,-1.484522615,3.030125138,-0.555723198,1.244952988,-2.4639756,-1.61556734,1.145197028,-1.009683535
0.905447859,-0.736859375,-2.251899309,1.183036347,3.245918947,1.489988759,-0.587773197,-2.517564492,0.296072225,2.720184258,-0.944237124,-0.883214584,-1.053345204
-4.741165774,-0.324475299,0.292215422,0.679465769,-0.651543296,-1.473183807,-2.087895409,0.449751321,-0.295078069,0.075226791,-0.280540057,2.399967628,2.000409465
-3.911068081,0.380643963,0.698584177,1.83699614,-0.01266085,0.027500159,-0.716134458,0.829605848,-1.608211262,0.727860233,0.501453519,-2.168125523,-2.209785561
0.707701661,-1.086901243,1.067604252,-1.640611564,0.88946355,1.422334925,0.124509927,-0.698352619,-0.38248772,-0.920804694,-1.04504528,0.240968533,0.312311208
